,memberID,b_g,total_hits
22068,91136,350 1,1.260646185
22069,91136,375 1,0.564718122
22070,91136,383 1,0.900461561
22071,91136,388 1,0.744810434
22072,91136,421 1,0.564718122
22073,91136,425 1,0.318906557
22074,91136,429 1,1.594532787
22075,91136,566 1,0.564718122
22076,91136,588 1,0.564718122
22077,91136,700 1,0.564718122
22078,91136,771 1,0.564718122
22079,91136,782 1,0.564718122
22080,91136,811 1,0.564718122
22081,91136,835 1,0.318906557
22082,91136,836 1,1.309528556
22083,91136,864 1,0.360184624
22084,91136,867 1,0.180092312
22085,91136,937 1,0.180092312
22086,91186,1011 1,0.376339177
22087,91186,1110 1,0.180092312
22088,91186,115 1,0.376339177
22089,91186,1214 1,1.594532787
22090,91186,1225 1,0.180092312
22091,91186,1266 1,0.057432619
22092,91186,133 1,58.80699932
22093,91186,1358 1,0.172297858
22094,91186,137 1,0.172297858
22095,91186,1430 1,0.180092312
22096,91186,15 0,0.032433241
22097,91186,1650 2,0.08986586
22098,91186,1671 2,0.057432619
22099,91186,172 1,2.093531656
22100,91186,1771 2,0.287163096
22101,91186,2261 2,0.032433241
22102,91186,2271 2,0.344595716
22103,91186,238 1,0.637813115
22104,91186,252 1,0.318906557
22105,91186,256 1,0.564718122
22106,91186,266 1,0.172297858
22107,91186,285 1,0.318906557
22108,91186,349 1,8.394792639
22109,91186,365 1,2.52129237
22110,91186,375 1,0.237524931
22111,91186,383 1,0.720369249
22112,91186,385 1,0.508506962
22113,91186,411 1,0.057432619
22114,91186,425 1,16.90204754
22115,91186,460 1,0.80405667
22116,91186,485 1,1.129436244
22117,91186,626 2,0.180092312
22118,91186,661 1,0.180092312
22119,91186,692 1,0.064866482
22120,91186,722 1,0.057432619
22121,91186,727 1,0.425051106
22122,91186,786 1,0.057432619
22123,91186,836 1,0.402028335
22124,91186,836 2,0.180092312
22125,91186,865 1,0.637813115
22126,91201,1616 1,1.05717051
22127,91201,626 1,1.129436244
22128,91219,15 0,0.032433241
22129,91219,349 0,1.60941978
22130,91219,691 0,1.913439344
22131,91219,836 0,0.203402785
22132,91279,115 0,7.923095641
22133,91279,1171 0,2.339132023
22134,91279,1224 0,0.114865239
22135,91279,1313 0,0.622150741
22136,91279,133 0,0.287163096
22137,91279,1593 0,0.057432619
22138,91279,18 0,0.679583361
22139,91279,19 0,4.93846587
22140,91279,220 0,0.900461561
22141,91279,238 0,0.057432619
22142,91279,271 0,0.114865239
22143,91279,349 0,0.344595716
22144,91279,397 0,0.057432619
22145,91279,454 0,0.574326193
22146,91279,527 0,1.760671473
22147,91279,541 0,0.057432619
22148,91279,612 0,0.032433241
22149,91279,667 0,0.287163096
22150,91279,835 0,29.47960176
22151,91279,836 0,0.287163096
22152,91279,867 0,0.114865239
22153,91315,345 0,0.287163096
22154,91315,662 0,0.057432619
22155,91316,1011 1,32.17780948
22156,91316,1018 1,0.134134633
22157,91316,1206 1,0.032433241
22158,91316,1234 1,0.032433241
22159,91316,1332 0,0.180092312
22160,91316,1361 1,0.032433241
22161,91316,1464 1,0.032433241
22162,91316,1474 1,0.064866482
22163,91316,1563 1,1.834486516
22164,91316,2 1,0.203402785
22165,91316,238 1,0.101701392
22166,91316,259 1,0.097299723
22167,91316,285 1,11.10273019
22168,91316,388 1,0.203402785
22169,91316,425 1,0.75476788
22170,91316,485 1,0.032433241
22171,91316,496 1,0.064866482
22172,91316,555 1,0.097299723
22173,91316,626 0,0.540276936
22174,91316,626 1,0.129732964
22175,91316,7 1,0.129732964
22176,91316,718 1,0.097299723
22177,91316,921 1,3.081157885
22178,91316,924 1,0.032433241
22179,91316,946 1,0.032433241
22180,91316,980 1,0.406805569
22181,91368,115 0,0.057432619
22182,91368,1501 1,0.180092312
22183,91368,1637 0,0.057432619
22184,91368,25 0,2.182439532
22185,91368,256 0,0.631758812
22186,91368,266 1,0.114865239
22187,91368,349 1,0.057432619
22188,91368,388 1,0.229730477
22189,91368,394 0,0.344595716
22190,91368,411 1,0.114865239
22191,91368,454 1,0.180092312
22192,91368,455 0,0.227032686
22193,91368,59 0,0.114865239
22194,91368,640 0,0.114865239
22195,91368,674 1,0.057432619
22196,91368,700 0,0.229730477
22197,91368,716 1,0.114865239
22198,91368,788 0,0.114865239
22199,91368,835 0,0.097299723
22200,91368,836 0,0.057432619
22201,91368,836 1,0.057432619
22202,91368,838 0,0.344595716
22203,91368,924 1,0.114865239
22204,91398,238 1,0.057432619
22205,91515,700 1,0.883624679
22206,91548,1011 0,0.318906557
22207,91548,15 0,0.956719672
22208,91548,349 0,0.064866482
22209,91548,491 0,0.032433241
22210,91555,133 1,0.305104177
22211,91555,1366 1,0.281793704
22212,91555,15 1,0.114865239
22213,91555,259 1,4.015172354
22214,91555,491 1,0.203402785
22215,91555,796 1,0.203402785
22216,91580,1142 0,2
22217,91580,19 0,6
22218,91580,256 0,26
22219,91580,356 0,2
22220,91580,356 1,1
22221,91580,365 0,30
22222,91580,683 0,2
22223,91580,983 0,1
22224,91605,1214 1,0.180092312
22225,91646,1011 1,0.35676565
22226,91646,1030 0,0.032433241
22227,91646,1035 0,0.564718122
22228,91646,1040 1,0.101701392
22229,91646,1041 1,0.101701392
22230,91646,1057 0,0.134134633
22231,91646,1091 0,3.590311603
22232,91646,1091 1,0.101701392
22233,91646,1137 1,0.032433241
22234,91646,1147 1,0.032433241
22235,91646,115 0,0.564718122
22236,91646,1173 1,0.101701392
22237,91646,1182 1,0.134134633
22238,91646,1197 0,0.203402785
22239,91646,1206 0,0.360184624
22240,91646,1214 0,0.564718122
22241,91646,1214 1,0.564718122
22242,91646,1224 0,0.564718122
22243,91646,1224 1,0.180092312
22244,91646,1248 1,0.032433241
22245,91646,1297 1,0.101701392
22246,91646,1316 1,0.032433241
22247,91646,1332 0,0.134134633
22248,91646,1346 1,0.101701392
22249,91646,1373 0,0.101701392
22250,91646,1374 1,0.134134633
22251,91646,1387 0,0.032433241
22252,91646,1392 0,0.101701392
22253,91646,1502 0,0.101701392
22254,91646,1509 1,0.032433241
22255,91646,1530 0,0.35676565
22256,91646,1553 1,0.134134633
22257,91646,1568 1,0.032433241
22258,91646,158 1,0.227032686
22259,91646,1589 0,1.621662045
22260,91646,1645 2,0.203402785
22261,91646,1650 2,0.324332409
22262,91646,172 0,3.350417744
22263,91646,172 1,1.182255265
22264,91646,19 0,0.666419514
22265,91646,192 0,0.203402785
22266,91646,194 1,0.032433241
22267,91646,238 0,0.101701392
22268,91646,238 1,0.032433241
22269,91646,25 0,0.203402785
22270,91646,251 0,0.564718122
22271,91646,256 0,3.446195116
22272,91646,256 1,0.180092312
22273,91646,260 1,0.235836026
22274,91646,266 1,1.733300931
22275,91646,267 1,0.032433241
22276,91646,285 1,0.212525553
22277,91646,2891 2,0.101701392
22278,91646,290 0,0.101701392
22279,91646,294 1,0.564718122
22280,91646,345 0,0.032433241
22281,91646,354 1,0.344595716
22282,91646,385 0,0.564718122
22283,91646,385 1,1.254471502
22284,91646,386 0,0.203402785
22285,91646,388 0,0.101701392
22286,91646,388 1,0.180092312
22287,91646,394 1,0.203402785
22288,91646,407 0,0.203402785
22289,91646,411 0,0.064866482
22290,91646,412 0,0.101701392
22291,91646,420 1,0.032433241
22292,91646,421 1,0.134134633
22293,91646,425 0,0.064866482
22294,91646,427 1,0.101701392
22295,91646,454 0,0.300702507
22296,91646,454 1,0.032433241
22297,91646,480 0,0.134134633
22298,91646,485 1,0.064866482
22299,91646,491 1,0.032433241
22300,91646,527 0,0.629584604
22301,91646,529 0,0.203402785
22302,91646,566 0,3.649597901
22303,91646,566 1,0.180092312
22304,91646,612 0,0.564718122
22305,91646,617 0,0.101701392
22306,91646,624 1,0.244958794
22307,91646,626 0,0.101701392
22308,91646,627 1,0.032433241
22309,91646,667 0,1.090339907
22310,91646,667 1,1.489620868
22311,91646,699 1,0.101701392
22312,91646,7 1,0.032433241
22313,91646,700 0,1.877860457
22314,91646,700 1,0.720369249
22315,91646,716 0,1.571134727
22316,91646,716 1,0.180092312
22317,91646,727 1,0.134134633
22318,91646,763 1,0.134134633
22319,91646,806 0,0.032433241
22320,91646,82 1,0.101701392
22321,91646,835 1,0.101701392
22322,91646,836 1,4.322215492
22323,91646,839 0,0.666419514
22324,91646,858 0,0.032433241
22325,91646,859 1,0.032433241
22326,91646,868 1,0.101701392
22327,91646,883 0,0.43923881
22328,91646,883 1,0.134134633
22329,91646,937 0,1.129436244
22330,91646,949 1,0.101701392
22331,91646,983 0,0.305104177
22332,91694,837 0,0.057432619
22333,91788,1171 0,0.032433241
22334,91788,1214 0,1.564718122
22335,91788,1267 0,0.032433241
22336,91788,1288 0,0.162166204
22337,91788,1314 0,0.032433241
22338,91788,1392 0,0.032433241
22339,91788,142 0,0.564718122
22340,91788,1473 0,1.129436244
22341,91788,158 0,0.064866482
22342,91788,165 0,8.82359061
22343,91788,259 0,0.057432619
22344,91788,283 0,0.032433241
22345,91788,290 0,0.114865239
22346,91788,380 0,3.310089223
22347,91788,452 0,1.064866482
22348,91788,460 0,0.564718122
22349,91788,515 0,0.032433241
22350,91788,617 0,0.057432619
22351,91788,626 0,0.180092312
22352,91788,693 0,0.097299723
22353,91788,694 0,0.064866482
22354,91788,806 0,1
22355,91788,811 0,11.21189934
22356,91788,820 0,1
22357,91788,828 0,0.032433241
22358,91788,914 0,0.064866482
22359,91788,936 0,0.032433241
22360,91788,984 0,0.032433241
22361,91819,1011 1,0.064866482
22362,91819,1160 1,0.318906557
22363,91819,1231 1,0.032433241
22364,91819,1318 1,0.318906557
22365,91819,133 1,0.064866482
22366,91819,1522 1,0.318906557
22367,91819,172 1,0.032433241
22368,91819,238 1,0.032433241
22369,91819,394 1,0.194599445
22370,91819,408 1,0.101701392
22371,91819,425 1,0.032433241
22372,91819,491 1,0.032433241
22373,91819,667 1,0.318906557
22374,91819,786 1,0.318906557
22375,91819,836 1,0.129732964
22376,91819,866 1,2.197110001
22377,91859,1214 1,32.32616768
22378,91859,1228 1,0.180092312
22379,91881,115 0,0.564718122
22380,91881,1214 0,18.63569803
22381,91881,1214 1,2.82359061
22382,91881,133 0,2.258872488
22383,91881,1505 0,0.564718122
22384,91881,1705 2,2.82359061
22385,91881,192 0,3.388308732
22386,91881,220 0,5.64718122
22387,91881,2261 2,0.564718122
22388,91881,256 0,4.517744976
22389,91881,260 0,1.694154366
22390,91881,261 0,0.564718122
22391,91881,266 0,1.694154366
22392,91881,266 2,0.564718122
22393,91881,285 0,0.564718122
22394,91881,349 0,0.564718122
22395,91881,388 2,0.564718122
22396,91881,394 2,0.564718122
22397,91881,425 0,0.564718122
22398,91881,454 0,5.64718122
22399,91881,491 0,0.564718122
22400,91881,527 0,24.84759737
22401,91881,700 0,0.564718122
22402,91881,836 2,1.129436244
22403,91881,914 0,1.129436244
22404,91885,103 1,0.172297858
22405,91885,1061 1,0.114865239
22406,91885,1091 1,0.057432619
22407,91885,1136 1,0.057432619
22408,91885,1137 1,0.057432619
22409,91885,1372 1,0.057432619
22410,91885,152 1,0.114865239
22411,91885,266 1,0.057432619
22412,91885,267 1,0.287163096
22413,91885,383 1,0.057432619
22414,91885,396 1,0.114865239
22415,91885,429 1,0.172297858
22416,91885,658 1,0.114865239
22417,91885,668 1,0.057432619
22418,91885,701 1,0.057432619
22419,91885,718 1,0.057432619
22420,91885,970 1,0.057432619
22421,91900,409 1,0.064866482
22422,91922,1214 1,26.1503377
22423,91922,1543 1,0.318906557
22424,91922,388 1,0.305104177
22425,91922,425 1,0.80111234
22426,91922,454 1,0.486498613
22427,91922,626 1,1.057432619
22428,91922,771 1,0.032433241
22429,91955,1053 0,0.180092312
22430,91955,1343 0,0.180092312
22431,91955,1700 2,0.057432619
22432,91955,2061 2,0.057432619
22433,91955,2271 2,0.114865239
22434,91955,256 0,0.180092312
22435,91958,1214 1,3.392468358
22436,91958,1616 1,0.813611138
22437,91958,266 1,0.564718122
22438,91958,285 1,0.101701392
22439,91958,840 1,1.694154366
22440,91967,88 1,1.694154366
22441,91969,1163 1,0.032433241
22442,91969,1197 0,0.032433241
22443,91969,133 0,0.032433241
22444,91969,133 1,1.972997227
22445,91969,1562 1,0.032433241
22446,91969,172 1,0.032433241
22447,91969,194 0,0.057432619
22448,91969,252 0,0.032433241
22449,91969,252 1,0.324332409
22450,91969,256 0,0.057432619
22451,91969,266 1,0.324332409
22452,91969,349 0,1
22453,91969,396 0,0.032433241
22454,91969,409 1,2
22455,91969,454 0,0.383773039
22456,91969,454 1,0.032433241
22457,91969,480 0,0.032433241
22458,91969,540 1,0.032433241
22459,91969,668 0,0.318906557
22460,91969,700 0,0.101701392
22461,91969,782 1,0.032433241
22462,91969,788 0,0.101701392
22463,91969,835 0,0.318906557
22464,91969,837 0,7.203402785
22465,91969,936 1,2
22466,91988,1017 1,1.129436244
22467,91988,1040 1,0.564718122
22468,91988,1136 1,0.032433241
22469,91988,1137 1,0.564718122
22470,91988,1181 1,4.050326577
22471,91988,119 1,0.564718122
22472,91988,1214 1,0.564718122
22473,91988,1225 1,0.874543398
22474,91988,1228 1,0.180092312
22475,91988,1292 0,1.129436244
22476,91988,1316 1,0.564718122
22477,91988,1320 1,0.064866482
22478,91988,133 1,0.564718122
22479,91988,137 1,4.129732964
22480,91988,1377 1,0.032433241
22481,91988,142 1,0.564718122
22482,91988,1464 1,0.180092312
22483,91988,1489 0,0.564718122
22484,91988,1625 0,0.564718122
22485,91988,192 0,9.035489952
22486,91988,266 1,0.064866482
22487,91988,267 1,0.564718122
22488,91988,294 1,3.018190055
22489,91988,388 1,0.759317567
22490,91988,394 1,2.82359061
22491,91988,425 1,1.161869485
22492,91988,454 1,0.064866482
22493,91988,7 0,0.564718122
22494,91988,701 1,16.82359061
22495,91988,716 1,0.564718122
22496,91988,836 1,0.129732964
22497,92052,1017 0,0.032433241
22498,92052,115 0,0.032433241
22499,92052,207 0,0.032433241
22500,92052,566 0,0.516893573
22501,92052,566 1,0.057432619
22502,92052,674 1,0.227032686
22503,92095,103 1,0.41620628
22504,92095,1040 1,0.032433241
22505,92095,1071 1,0.180092312
22506,92095,1112 1,0.180092312
22507,92095,1114 1,0.032433241
22508,92095,1120 1,0.846641751
22509,92095,1169 1,0.032433241
22510,92095,118 1,0.318906557
22511,92095,1185 1,0.43483714
22512,92095,1225 1,0.032433241
22513,92095,1314 1,0.702679596
22514,92095,1416 0,0.032433241
22515,92095,142 1,0.057432619
22516,92095,1474 1,0.032433241
22517,92095,1489 0,0.032433241
22518,92095,15 1,0.032433241
22519,92095,1522 1,0.064866482
22520,92095,1533 1,0.064866482
22521,92095,1556 1,0.032433241
22522,92095,1713 1,0.08986586
22523,92095,2 1,0.114865239
22524,92095,258 1,0.057432619
22525,92095,267 1,0.711909746
22526,92095,396 1,0.057432619
22527,92095,425 1,0.064866482
22528,92095,460 1,0.318906557
22529,92095,540 1,56.2986913
22530,92095,584 1,0.351339798
22531,92095,612 0,0.057432619
22532,92095,626 1,0.956719672
22533,92095,668 1,0.064866482
22534,92095,701 1,0.08986586
22535,92095,774 1,0.057432619
22536,92095,786 1,7.792720489
22537,92095,799 1,0.032433241
22538,92095,82 1,0.064866482
22539,92095,837 1,1.120484887
22540,92095,865 1,0.097299723
22541,92095,881 1,0.032433241
22542,92095,906 1,0.032433241
22543,92143,1562 1,0.305104177
22544,92143,701 1,0.101701392
22545,92215,238 1,1
22546,92215,266 1,0.351339798
22547,92260,345 0,0.114865239
22548,92260,425 1,0.101701392
22549,92260,924 1,0.305104177
22550,92298,1214 0,12.75626229
22551,92298,1214 1,0.318906557
22552,92306,566 1,0.032433241
22553,92306,665 0,0.032433241
22554,92315,1167 1,0.180092312
22555,92315,1214 1,0.637813115
22556,92315,266 2,0.180092312
22557,92315,375 1,0.720369249
22558,92315,388 2,0.180092312
22559,92315,394 1,0.180092312
22560,92315,485 1,0.180092312
22561,92315,626 1,0.180092312
22562,92315,811 1,0.360184624
22563,92315,980 1,0.180092312
22564,92337,1214 1,0.637813115
22565,92337,1553 1,0.032433241
22566,92337,409 1,0.064866482
22567,92337,817 1,6.426963811
22568,92337,936 1,0.180092312
22569,92347,1019 1,0.564718122
22570,92347,1109 1,0.114865239
22571,92389,1481 0,1
22572,92393,1142 0,0.057432619
22573,92393,1214 0,7.042470848
22574,92393,1214 1,38.46803004
22575,92393,133 0,1.332839029
22576,92393,133 1,3.388308732
22577,92393,19 0,0.122299101
22578,92393,238 0,0.057432619
22579,92393,25 0,2.168858979
22580,92393,266 0,6.429587499
22581,92393,34 0,0.305104177
22582,92393,425 0,0.114865239
22583,92393,460 1,0.574326193
22584,92393,566 0,0.574326193
22585,92393,667 0,0.057432619
22586,92421,115 1,0.101701392
22587,92421,133 1,0.101701392
22588,92421,1376 1,0.318906557
22589,92421,1390 1,0.101701392
22590,92421,15 1,0.101701392
22591,92421,1501 1,0.305104177
22592,92421,238 1,0.032433241
22593,92421,266 1,0.629436586
22594,92421,353 1,0.101701392
22595,92421,356 1,0.318906557
22596,92421,425 1,0.711909746
22597,92421,454 1,0.101701392
22598,92421,460 1,2.17713638
22599,92421,496 1,0.101701392
22600,92421,626 1,0.481072762
22601,92421,700 1,0.101701392
22602,92421,718 1,0.318906557
22603,92421,924 1,0.203402785
22604,92421,970 1,3.683770154
22605,92473,1011 0,0.180092312
22606,92473,133 0,0.064866482
22607,92473,59 0,0.180092312
22608,92473,806 0,0.212525553
22609,92502,1136 1,0.284465306
22610,92502,172 1,0.032433241
22611,92502,2 1,0.180092312
22612,92502,2061 2,0.032433241
22613,92502,2081 2,0.064866482
22614,92502,2261 2,0.129732964
22615,92502,236 1,0.032433241
22616,92502,266 1,0.101701392
22617,92502,268 1,0.032433241
22618,92502,366 1,0.101701392
22619,92502,394 1,0.162166204
22620,92502,396 1,0.032433241
22621,92502,425 1,1.153115405
22622,92502,476 1,0.032433241
22623,92502,626 1,3.451714019
22624,92502,716 1,0.194599445
22625,92502,796 1,0.097299723
22626,92502,836 1,0.032433241
22627,92582,1011 1,0.057432619
22628,92582,266 1,0.114865239
22629,92582,365 1,0.057432619
22630,92582,388 1,0.114865239
22631,92582,425 1,0.057432619
22632,92582,460 1,0.631758812
22633,92582,485 1,0.229730477
22634,92582,486 1,0.057432619
22635,92582,836 1,0.057432619
22636,92582,866 1,0.114865239
22637,92586,1068 0,1
22638,92586,1291 0,0.032433241
22639,92586,1300 0,1.032433241
22640,92586,1324 0,1
22641,92586,1389 0,0.064866482
22642,92586,1482 0,0.032433241
22643,92586,1543 0,1
22644,92586,194 0,0.032433241
22645,92586,258 0,18
22646,92586,285 0,1
22647,92586,345 0,0.097299723
22648,92586,349 0,5.925292002
22649,92586,380 0,0.227032686
22650,92586,383 0,1
22651,92586,385 0,11
22652,92586,396 0,2.627222277
22653,92586,425 0,5.020548827
22654,92586,460 0,1
22655,92586,485 0,0.745964541
22656,92586,541 0,0.032433241
22657,92586,566 0,0.564718122
22658,92586,588 0,10
22659,92586,618 0,0.032433241
22660,92586,692 0,1
22661,92586,700 0,1
22662,92586,732 0,1
22663,92586,811 0,3
22664,92586,829 0,5.64718122
22665,92593,1011 1,0.564718122
22666,92593,1091 0,0.804807799
22667,92593,1091 1,0.328734079
22668,92593,1167 1,0.564718122
22669,92593,118 0,0.057432619
22670,92593,1214 0,243.2394753
22671,92593,1214 1,767.9631471
22672,92593,1228 1,0.564718122
22673,92593,133 1,2.258872488
22674,92593,1390 1,1.174926476
22675,92593,1404 0,0.172297858
22676,92593,1428 0,0.057432619
22677,92593,1441 1,0.564718122
22678,92593,1473 1,0.564718122
22679,92593,15 1,0.564718122
22680,92593,1599 1,0.564718122
22681,92593,1633 1,0.564718122
22682,92593,1713 1,0.564718122
22683,92593,172 0,1.722978578
22684,92593,192 0,0.741254659
22685,92593,271 0,0.057432619
22686,92593,273 0,0.057432619
22687,92593,285 0,0.057432619
22688,92593,303 0,0.344595716
22689,92593,345 0,0.057432619
22690,92593,385 0,0.057432619
22691,92593,386 1,5.64718122
22692,92593,388 1,11.29436244
22693,92593,406 0,0.057432619
22694,92593,425 0,0.057432619
22695,92593,433 0,0.057432619
22696,92593,485 1,2.82359061
22697,92593,588 1,0.564718122
22698,92593,700 0,0.172297858
22699,92593,716 1,3.388308732
22700,92593,718 0,0.057432619
22701,92593,771 1,0.564718122
22702,92593,772 0,0.172297858
22703,92593,811 1,0.564718122
22704,92593,856 0,0.057432619
22705,92593,877 1,2.82359061
22706,92610,1071 1,1.535473188
22707,92610,1214 0,0.318906557
22708,92610,1214 1,1.275626229
22709,92610,425 1,0.433771796
22710,92610,485 1,2
22711,92610,836 1,0.057432619
22712,92619,1224 0,0.564718122
22713,92619,667 0,17.70809736
22714,92619,7 0,1
22715,92619,806 0,3.55478407
22716,92619,847 0,1.129436244
22717,92638,1249 0,0.064866482
22718,92638,1293 0,0.032433241
22719,92638,1332 0,0.032433241
22720,92638,1343 0,0.064866482
22721,92638,256 0,0.097299723
22722,92638,338 1,0.101701392
22723,92638,349 0,0.101701392
22724,92638,365 0,0.134134633
22725,92638,365 1,0.203402785
22726,92638,460 0,0.101701392
22727,92638,460 1,0.101701392
22728,92638,80 0,0.101701392
22729,92638,80 1,0.101701392
22730,92638,819 0,0.101701392
22731,92638,829 0,0.101701392
22732,92638,836 0,0.508506962
22733,92638,970 0,0.101701392
22734,92681,1053 0,0.057432619
22735,92681,1141 0,2.291305729
22736,92681,1186 0,0.057432619
22737,92681,1197 0,0.755154661
22738,92681,1214 0,0.564718122
22739,92681,1234 0,0.057432619
22740,92681,133 0,0.114865239
22741,92681,1384 0,0.101701392
22742,92681,1390 0,0.172297858
22743,92681,1467 0,0.057432619
22744,92681,1474 0,0.101701392
22745,92681,1551 2,0.032433241
22746,92681,19 0,0.237524931
22747,92681,256 0,2.431170346
22748,92681,268 0,0.564718122
22749,92681,290 0,0.564718122
22750,92681,345 0,0.114865239
22751,92681,349 0,0.162166204
22752,92681,386 0,0.057432619
22753,92681,396 0,0.204731099
22754,92681,425 0,0.194599445
22755,92681,452 0,1.129436244
22756,92681,454 0,1.740513035
22757,92681,455 0,0.057432619
22758,92681,485 0,0.097299723
22759,92681,486 0,0.180092312
22760,92681,527 0,13.5273343
22761,92681,529 0,0.057432619
22762,92681,566 0,0.260835404
22763,92681,612 0,0.360184624
22764,92681,617 0,4.575474315
22765,92681,618 0,1.694154366
22766,92681,667 0,0.194599445
22767,92681,689 0,1.097299723
22768,92681,694 0,0.260835404
22769,92681,790 0,0.191567252
22770,92681,828 0,0.057432619
22771,92681,991 0,0.172297858
22772,92708,1071 0,0.162166204
22773,92708,1214 1,2.494994347
22774,92708,1224 1,0.180092312
22775,92708,266 1,0.032433241
22776,92708,285 1,0.032433241
22777,92708,349 0,0.518931854
22778,92708,349 1,0.162166204
22779,92708,383 1,0.064866482
22780,92708,425 0,0.032433241
22781,92708,626 1,0.180092312
22782,92708,970 1,0.032433241
22783,92712,115 0,0.419969415
22784,92712,617 0,0.101701392
22785,92712,811 0,0.281793704
22786,92712,883 0,0.180092312
22787,92756,1011 0,0.101701392
22788,92756,1441 1,0.564718122
22789,92756,15 1,0.564718122
22790,92756,261 0,0.180092312
22791,92756,266 0,0.235836026
22792,92756,285 0,5.146531651
22793,92756,345 0,0.032433241
22794,92756,383 0,0.032433241
22795,92756,394 0,0.032433241
22796,92756,394 1,0.032433241
22797,92756,425 0,2.377540686
22798,92756,425 1,0.064866482
22799,92756,433 0,0.963525083
22800,92756,460 0,0.305104177
22801,92756,485 0,6.547786061
22802,92756,693 0,0.101701392
22803,92756,840 0,0.564718122
22804,92834,1168 0,4.650892815
22805,92834,1168 1,2.628453891
22806,92834,1214 1,0.180092312
22807,92834,130 1,1
22808,92834,15 1,0.360184624
22809,92834,1553 1,5.757890135
22810,92834,1618 1,2.896685603
22811,92834,238 1,0.624010734
22812,92834,796 1,17.51936722
22813,92834,841 1,0.101701392
22814,92834,883 1,0.180092312
22815,92834,924 1,0.180092312
22816,92887,1018 1,1
22817,92887,1036 1,0.064866482
22818,92887,1043 1,0.180092312
22819,92887,1065 1,0.032433241
22820,92887,1109 1,6.574509029
22821,92887,1110 1,0.736852989
22822,92887,1163 1,1
22823,92887,133 1,0.032433241
22824,92887,1366 1,0.180092312
22825,92887,1420 1,0.564718122
22826,92887,1442 1,0.032433241
22827,92887,15 1,2.134134633
22828,92887,1501 1,0.744810434
22829,92887,172 1,0.180092312
22830,92887,18 1,1
22831,92887,238 1,7.097299723
22832,92887,260 1,1
22833,92887,267 1,1.032433241
22834,92887,285 1,0.064866482
22835,92887,349 1,1
22836,92887,354 1,0.032433241
22837,92887,365 1,0.180092312
22838,92887,388 1,0.360184624
22839,92887,403 1,0.129732964
22840,92887,454 1,28.25946593
22841,92887,476 1,0.564718122
22842,92887,496 1,3
22843,92887,510 1,0.180092312
22844,92887,566 1,1
22845,92887,626 1,0.564718122
22846,92887,718 1,1
22847,92887,722 1,0.032433241
22848,92887,786 1,0.203402785
22849,92887,811 1,1
22850,92887,836 1,1.173352846
22851,92887,865 1,0.564718122
22852,92887,866 1,0.101701392
22853,92887,936 1,2
22854,92892,1053 0,2.82359061
22855,92892,1064 0,0.180092312
22856,92892,133 0,0.564718122
22857,92892,1428 0,0.508506962
22858,92892,1544 0,0.564718122
22859,92892,285 0,0.564718122
22860,92892,290 0,0.564718122
22861,92892,412 0,0.564718122
22862,92899,1005 1,0.166567874
22863,92899,1011 1,0.637576659
22864,92899,1017 1,0.129732964
22865,92899,1114 1,0.032433241
22866,92899,1138 1,0.032433241
22867,92899,1317 1,0.097299723
22868,92899,15 1,0.057432619
22869,92899,1588 1,0.615897175
22870,92899,1616 1,0.101701392
22871,92899,172 1,0.212525553
22872,92899,261 1,0.032433241
22873,92899,267 1,0.097299723
22874,92899,273 1,0.032433241
22875,92899,285 1,0.78523573
22876,92899,350 1,0.032433241
22877,92899,375 1,0.097299723
22878,92899,411 1,0.032433241
22879,92899,485 1,0.032433241
22880,92899,626 1,0.180092312
22881,92899,668 1,0.180092312
22882,92899,671 1,0.032433241
22883,92899,718 1,0.032433241
22884,92899,732 1,0.032433241
22885,92899,765 1,0.360184624
22886,92899,786 1,0.064866482
22887,92899,836 1,0.180092312
22888,92899,844 1,0.097299723
22889,92899,886 1,0.097299723
22890,92899,922 1,0.032433241
22891,92899,937 0,0.129732964
22892,92899,949 1,0.032433241
22893,92900,115 0,1.129436244
22894,92900,1298 0,0.032433241
22895,92900,133 0,0.032433241
22896,92900,172 0,0.35676565
22897,92900,25 0,0.605143418
22898,92900,266 0,0.212525553
22899,92900,349 0,0.057432619
22900,92900,365 0,6.776617464
22901,92900,452 0,0.114865239
22902,92900,662 0,0.032433241
22903,92900,867 0,0.180092312
22904,92924,1224 0,0.212525553
22905,92924,1224 1,0.900461561
22906,92924,1327 0,0.180092312
22907,92924,1387 0,0.360184624
22908,92924,142 1,0.180092312
22909,92924,1466 0,0.540276936
22910,92924,15 0,2.701384682
22911,92924,172 0,0.032433241
22912,92924,238 1,1.133846334
22913,92924,25 0,0.032433241
22914,92924,251 0,0.324332409
22915,92924,290 1,0.180092312
22916,92924,308 0,0.032433241
22917,92924,349 0,0.180092312
22918,92924,349 1,0.180092312
22919,92924,365 0,0.540276936
22920,92924,385 1,1.756698991
22921,92924,388 1,0.064866482
22922,92924,411 0,1.112987114
22923,92924,411 1,0.032433241
22924,92924,425 0,0.032433241
22925,92924,425 1,0.101701392
22926,92924,454 0,1.525520885
22927,92924,460 0,0.032433241
22928,92924,566 0,0.032433241
22929,92924,700 1,0.900461561
22930,92924,716 0,1.440738497
22931,92924,723 0,0.180092312
22932,92924,744 1,0.180092312
22933,92924,766 0,0.032433241
22934,92924,786 0,0.180092312
22935,92940,1171 0,3.601846243
22936,92940,460 0,1.608113339
